dispute_id,amount,scenario,reason,delivery_status,delivery_proof,refund_status,customer_message,merchant_message,transaction_date,delivery_date,ground_truth
CB00402,5035,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-08-12,2026-08-20,HUMAN_REVIEW
CB00093,1870,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-05-24,2026-05-25,HUMAN_REVIEW
CB00918,3087,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-08-17,2026-08-26,HUMAN_REVIEW
CB00490,10009,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-03-21,2026-03-28,HUMAN_REVIEW
CB00452,13542,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-12,2026-03-17,HUMAN_REVIEW
CB00252,18228,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-03-20,2026-03-22,CONTEST
CB00654,18621,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-07,2026-05-10,HUMAN_REVIEW
CB00770,18957,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-03-22,2026-03-25,CONTEST
CB00671,8747,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-18,2026-03-26,DO_NOT_CONTEST
CB00130,15725,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-04,2026-05-14,HUMAN_REVIEW
CB00638,10329,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-03-11,2026-03-12,HUMAN_REVIEW
CB00992,12725,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-04,2026-06-13,CONTEST
CB00343,9416,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-03-09,2026-03-16,HUMAN_REVIEW
CB00309,4073,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-04-19,2026-04-23,HUMAN_REVIEW
CB00137,8077,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-03-01,2026-03-04,HUMAN_REVIEW
CB00089,5794,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-04-06,2026-04-13,HUMAN_REVIEW
CB00328,2185,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-03-25,2026-03-30,HUMAN_REVIEW
CB00476,19892,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-07-13,2026-07-23,DO_NOT_CONTEST
CB00982,17861,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-05-12,2026-05-13,HUMAN_REVIEW
CB00851,9510,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-05-03,2026-05-06,HUMAN_REVIEW
CB00893,7891,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-05-02,2026-05-04,DO_NOT_CONTEST
CB00376,6668,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-24,2026-04-01,HUMAN_REVIEW
CB00179,8472,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-03-09,2026-03-19,HUMAN_REVIEW
CB00027,19621,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-25,2026-05-29,HUMAN_REVIEW
CB00350,9984,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-07-26,2026-07-27,HUMAN_REVIEW
CB00500,12491,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-15,2026-05-16,CONTEST
CB00475,17981,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-04-19,2026-04-22,HUMAN_REVIEW
CB00618,10753,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-08-14,2026-08-24,HUMAN_REVIEW
CB00698,10720,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-01,2026-05-05,HUMAN_REVIEW
CB00051,7520,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-04-01,2026-04-11,DO_NOT_CONTEST
CB00212,9420,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-05,2026-05-07,HUMAN_REVIEW
CB00382,2215,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-09,2026-08-15,HUMAN_REVIEW
CB00884,3911,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-07-20,2026-07-26,HUMAN_REVIEW
CB00174,9663,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-04-05,2026-04-06,HUMAN_REVIEW
CB00148,18993,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-08-04,2026-08-11,CONTEST
CB00420,14565,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-03-21,2026-03-27,CONTEST
CB00962,13513,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-08-24,2026-09-02,HUMAN_REVIEW
CB00149,4946,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-07-10,2026-07-11,HUMAN_REVIEW
CB00976,7782,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-06-29,2026-07-04,HUMAN_REVIEW
CB00080,5669,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-04-08,2026-04-13,HUMAN_REVIEW
CB00776,8631,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-03-02,2026-03-03,HUMAN_REVIEW
CB00303,4759,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-12,2026-07-14,HUMAN_REVIEW
CB00996,16993,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-14,2026-07-16,HUMAN_REVIEW
CB00526,15562,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-04-08,2026-04-14,HUMAN_REVIEW
CB00775,5081,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-16,2026-06-18,DO_NOT_CONTEST
CB00232,4217,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-07-26,2026-07-29,HUMAN_REVIEW
CB00626,2424,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-08-06,2026-08-07,CONTEST
CB00801,16757,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-04-17,2026-04-23,HUMAN_REVIEW
CB00562,10167,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-21,2026-03-25,HUMAN_REVIEW
CB00510,5080,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-22,2026-03-28,HUMAN_REVIEW
CB00841,3839,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-07-25,2026-07-26,DO_NOT_CONTEST
CB00495,17062,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-06-25,2026-06-29,HUMAN_REVIEW
CB00120,6060,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-06-14,2026-06-23,HUMAN_REVIEW
CB00478,1989,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-03-12,2026-03-16,HUMAN_REVIEW
CB00145,13242,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-07,2026-03-14,HUMAN_REVIEW
CB00030,14333,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-05-19,2026-05-26,HUMAN_REVIEW
CB00911,1962,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-05-05,2026-05-13,HUMAN_REVIEW
CB00122,7861,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-07-19,2026-07-20,DO_NOT_CONTEST
CB00606,8855,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-02,2026-06-04,DO_NOT_CONTEST
CB00062,7504,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-08-10,2026-08-13,HUMAN_REVIEW
CB00872,4775,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-07-11,2026-07-17,HUMAN_REVIEW
CB00573,17318,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-01,2026-05-11,HUMAN_REVIEW
CB00006,14246,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-05-03,2026-05-13,DO_NOT_CONTEST
CB00927,19753,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-07-28,2026-08-04,HUMAN_REVIEW
CB00640,18610,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-08-11,2026-08-12,HUMAN_REVIEW
CB00440,18374,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-06-04,2026-06-06,HUMAN_REVIEW
CB00730,9959,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-04-30,2026-05-10,DO_NOT_CONTEST
CB00194,4238,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-05-15,2026-05-23,HUMAN_REVIEW
CB00753,18434,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-04-03,2026-04-11,DO_NOT_CONTEST
CB00627,709,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-07-21,2026-07-25,HUMAN_REVIEW
CB00572,15097,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-01,2026-05-04,CONTEST
CB00018,9248,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-03-23,2026-03-26,HUMAN_REVIEW
CB00743,4657,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-23,2026-06-26,DO_NOT_CONTEST
CB00915,19824,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-04-06,2026-04-07,DO_NOT_CONTEST
CB00511,5824,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-03-21,2026-03-26,HUMAN_REVIEW
CB00574,2391,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-03-06,2026-03-11,HUMAN_REVIEW
CB00139,11342,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-11,2026-05-12,HUMAN_REVIEW
CB00192,15881,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-05,2026-05-11,HUMAN_REVIEW
CB00005,1369,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-12,2026-03-21,DO_NOT_CONTEST
CB00444,1887,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-21,2026-03-28,HUMAN_REVIEW
CB00021,7696,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-11,2026-08-15,HUMAN_REVIEW
CB00214,8704,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-08-02,2026-08-06,CONTEST
CB00065,16447,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-07-08,2026-07-13,DO_NOT_CONTEST
CB00412,15871,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-03-21,2026-03-22,HUMAN_REVIEW
CB00302,5335,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-16,2026-06-19,CONTEST
CB00334,18743,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-03-23,2026-03-28,CONTEST
CB00193,6541,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-22,2026-06-30,CONTEST
CB00665,14059,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-08-04,2026-08-13,HUMAN_REVIEW
CB00263,15745,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-03-05,2026-03-14,HUMAN_REVIEW
CB00648,18979,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-04-02,2026-04-09,DO_NOT_CONTEST
CB00811,2225,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-29,2026-07-08,DO_NOT_CONTEST
CB00233,16830,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-04-17,2026-04-22,HUMAN_REVIEW
CB00796,5868,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-29,2026-06-07,HUMAN_REVIEW
CB00682,6395,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-04-29,2026-05-03,CONTEST
CB00805,584,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-08-22,2026-08-26,CONTEST
CB00483,5679,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-11,2026-05-19,HUMAN_REVIEW
CB00361,11625,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-01,2026-06-04,DO_NOT_CONTEST
CB00839,9025,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-08-18,2026-08-25,DO_NOT_CONTEST
CB00237,14096,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-04-18,2026-04-23,HUMAN_REVIEW
CB00628,2727,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-08-23,2026-08-27,DO_NOT_CONTEST
CB00958,777,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-22,2026-07-02,DO_NOT_CONTEST
CB00583,18104,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-12,2026-04-15,HUMAN_REVIEW
CB00273,8712,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-03-18,2026-03-20,DO_NOT_CONTEST
CB00202,6195,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-07-16,2026-07-17,HUMAN_REVIEW
CB00014,2779,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-03-09,2026-03-13,CONTEST
CB00428,11593,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-03-03,2026-03-11,DO_NOT_CONTEST
CB00240,18148,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-29,2026-06-04,HUMAN_REVIEW
CB00085,11735,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-03,2026-03-08,DO_NOT_CONTEST
CB00533,5299,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-08-15,2026-08-20,HUMAN_REVIEW
CB00173,7450,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-06-20,2026-06-26,HUMAN_REVIEW
CB00290,3684,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-04-10,2026-04-13,DO_NOT_CONTEST
CB00486,13565,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-05-23,2026-06-01,DO_NOT_CONTEST
CB00330,7471,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-03-10,2026-03-18,DO_NOT_CONTEST
CB00684,13906,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-07-21,2026-07-26,HUMAN_REVIEW
CB00319,7987,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-31,2026-06-08,HUMAN_REVIEW
CB00455,9077,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-05-03,2026-05-07,HUMAN_REVIEW
CB00250,3131,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-06,2026-03-15,HUMAN_REVIEW
CB00847,1899,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-08-13,2026-08-16,HUMAN_REVIEW
CB00280,15846,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-07-20,2026-07-24,HUMAN_REVIEW
CB00456,9857,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-07-05,2026-07-07,HUMAN_REVIEW
CB00902,10245,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-08-01,2026-08-02,DO_NOT_CONTEST
CB00762,3618,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-07-02,2026-07-10,CONTEST
CB00548,15388,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-07-22,2026-07-31,HUMAN_REVIEW
CB00181,11764,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-07,2026-04-13,HUMAN_REVIEW
CB00558,10394,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-20,2026-06-26,CONTEST
CB00629,17071,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-22,2026-05-23,HUMAN_REVIEW
CB00424,1926,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-22,2026-05-27,HUMAN_REVIEW
CB00844,19581,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-08-06,2026-08-07,HUMAN_REVIEW
CB00011,9167,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-04-30,2026-05-09,CONTEST
CB00200,2473,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-07-03,2026-07-07,HUMAN_REVIEW
CB00426,8401,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-03-30,2026-04-05,HUMAN_REVIEW
CB00535,16198,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-07-05,2026-07-14,DO_NOT_CONTEST
CB00032,4253,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-03-14,2026-03-20,HUMAN_REVIEW
CB00580,12770,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-03,2026-05-10,HUMAN_REVIEW
CB00405,15223,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-05-06,2026-05-08,DO_NOT_CONTEST
CB00278,17894,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-14,2026-07-19,HUMAN_REVIEW
CB00445,9496,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-08-06,2026-08-13,CONTEST
CB00772,13990,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-07-01,2026-07-03,HUMAN_REVIEW
CB00373,3014,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-03-21,2026-03-31,HUMAN_REVIEW
CB00723,10808,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-03-20,2026-03-21,HUMAN_REVIEW
CB00401,16979,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-07-15,2026-07-19,HUMAN_REVIEW
CB00079,2754,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-05-23,2026-05-28,DO_NOT_CONTEST
CB00538,17901,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-15,2026-03-19,DO_NOT_CONTEST
CB00576,7640,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-08-14,2026-08-21,HUMAN_REVIEW
CB00549,15836,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-07,2026-07-09,HUMAN_REVIEW
CB00711,12486,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-07-06,2026-07-14,HUMAN_REVIEW
CB00042,18515,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-19,2026-06-28,DO_NOT_CONTEST
CB00886,6001,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-03-07,2026-03-13,HUMAN_REVIEW
CB00633,1061,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-07-11,2026-07-13,HUMAN_REVIEW
CB00859,6392,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-05,2026-06-15,CONTEST
CB00140,7277,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-18,2026-05-28,HUMAN_REVIEW
CB00386,4725,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-06-07,2026-06-16,HUMAN_REVIEW
CB00457,4947,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-05-02,2026-05-05,HUMAN_REVIEW
CB00933,9524,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-07-20,2026-07-30,HUMAN_REVIEW
CB00814,18623,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-08-23,2026-08-29,HUMAN_REVIEW
CB00141,1140,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-25,2026-04-26,HUMAN_REVIEW
CB00625,5086,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-07-09,2026-07-18,HUMAN_REVIEW
CB00321,14484,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-08,2026-03-13,HUMAN_REVIEW
CB00709,7538,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-15,2026-06-17,DO_NOT_CONTEST
CB00458,15085,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-03-04,2026-03-10,HUMAN_REVIEW
CB00874,5141,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-04-13,2026-04-19,HUMAN_REVIEW
CB00327,13961,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-08,2026-03-15,HUMAN_REVIEW
CB00127,3992,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-06-30,2026-07-03,HUMAN_REVIEW
CB00133,8601,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-04-14,2026-04-22,HUMAN_REVIEW
CB00818,5433,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-13,2026-05-14,CONTEST
CB00398,17998,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-07,2026-06-15,DO_NOT_CONTEST
CB00916,13184,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-10,2026-04-18,HUMAN_REVIEW
CB00994,8653,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-01,2026-03-07,DO_NOT_CONTEST
CB00416,8313,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-03-15,2026-03-25,HUMAN_REVIEW
