dispute_id,amount,scenario,reason,delivery_status,delivery_proof,refund_status,customer_message,merchant_message,transaction_date,delivery_date,ground_truth
CB00248,13934,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-08-06,2026-08-14,DO_NOT_CONTEST
CB00249,9184,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-19,2026-03-26,HUMAN_REVIEW
CB00250,3131,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-06,2026-03-15,HUMAN_REVIEW
CB00251,12952,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-18,2026-03-26,HUMAN_REVIEW
CB00252,18228,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-03-20,2026-03-22,CONTEST
CB00253,8192,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-06-28,2026-06-30,HUMAN_REVIEW
CB00254,14720,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-03-16,2026-03-18,HUMAN_REVIEW
CB00255,15038,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-03-01,2026-03-06,DO_NOT_CONTEST
CB00256,1448,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-03,2026-06-04,CONTEST
CB00257,10113,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-22,2026-05-29,HUMAN_REVIEW
CB00258,5270,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-04-12,2026-04-19,DO_NOT_CONTEST
CB00259,19044,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-07-13,2026-07-16,DO_NOT_CONTEST
CB00260,3087,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-03-20,2026-03-24,HUMAN_REVIEW
CB00261,16807,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-27,2026-07-05,DO_NOT_CONTEST
CB00262,8822,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-06-21,2026-06-22,HUMAN_REVIEW
CB00263,15745,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-03-05,2026-03-14,HUMAN_REVIEW
CB00264,5676,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-05-04,2026-05-10,HUMAN_REVIEW
CB00265,19753,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-03-15,2026-03-22,HUMAN_REVIEW
CB00266,8695,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-06-09,2026-06-13,HUMAN_REVIEW
CB00267,13105,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-07-29,2026-08-02,HUMAN_REVIEW
CB00268,12996,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-31,2026-04-05,HUMAN_REVIEW
CB00269,10174,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-03-10,2026-03-17,CONTEST
CB00270,9494,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-04-03,2026-04-04,CONTEST
CB00271,16776,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-06-28,2026-07-08,HUMAN_REVIEW
CB00272,12044,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-16,2026-03-20,DO_NOT_CONTEST
CB00273,8712,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-03-18,2026-03-20,DO_NOT_CONTEST
CB00274,1791,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-05-05,2026-05-06,HUMAN_REVIEW
CB00275,19491,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-07-23,2026-07-25,HUMAN_REVIEW
CB00276,10170,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-11,2026-05-14,HUMAN_REVIEW
CB00277,7079,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-04-09,2026-04-15,DO_NOT_CONTEST
CB00278,17894,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-14,2026-07-19,HUMAN_REVIEW
CB00279,16289,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-05-31,2026-06-02,HUMAN_REVIEW
CB00280,15846,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-07-20,2026-07-24,HUMAN_REVIEW
CB00281,13522,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-02,2026-08-09,HUMAN_REVIEW
CB00282,956,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-04-10,2026-04-12,HUMAN_REVIEW
CB00283,15402,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-06,2026-03-11,HUMAN_REVIEW
CB00284,19654,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-03-15,2026-03-21,HUMAN_REVIEW
CB00285,4050,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-04-27,2026-04-28,DO_NOT_CONTEST
CB00286,18896,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-22,2026-03-26,HUMAN_REVIEW
CB00287,2571,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-02-27,2026-03-04,HUMAN_REVIEW
CB00288,13879,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-07-21,2026-07-22,HUMAN_REVIEW
CB00289,1719,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-04-21,2026-04-23,HUMAN_REVIEW
CB00290,3684,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-04-10,2026-04-13,DO_NOT_CONTEST
CB00291,13235,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-23,2026-06-01,HUMAN_REVIEW
CB00292,14233,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-05-11,2026-05-13,DO_NOT_CONTEST
CB00293,16534,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-06-15,2026-06-16,HUMAN_REVIEW
CB00294,12641,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-05-04,2026-05-12,DO_NOT_CONTEST
CB00295,8236,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-07-31,2026-08-06,HUMAN_REVIEW
CB00296,18341,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-10,2026-08-17,HUMAN_REVIEW
CB00297,9540,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-07-25,2026-08-02,DO_NOT_CONTEST
CB00298,3503,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-14,2026-03-24,DO_NOT_CONTEST
CB00299,1199,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-01,2026-06-05,CONTEST
CB00300,4626,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-08-08,2026-08-17,DO_NOT_CONTEST
CB00301,7288,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-27,2026-07-03,DO_NOT_CONTEST
CB00302,5335,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-16,2026-06-19,CONTEST
CB00303,4759,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-12,2026-07-14,HUMAN_REVIEW
CB00304,1344,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-08-22,2026-08-28,DO_NOT_CONTEST
CB00305,8296,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-21,2026-08-24,HUMAN_REVIEW
CB00306,9195,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-07-24,2026-07-31,CONTEST
CB00307,17738,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-08-09,2026-08-17,HUMAN_REVIEW
CB00308,15189,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-04-16,2026-04-26,HUMAN_REVIEW
CB00309,4073,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-04-19,2026-04-23,HUMAN_REVIEW
CB00310,1920,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-04-30,2026-05-01,HUMAN_REVIEW
CB00311,2493,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-15,2026-05-22,HUMAN_REVIEW
CB00312,4037,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-04,2026-05-06,HUMAN_REVIEW
CB00313,3147,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-23,2026-03-26,HUMAN_REVIEW
CB00314,2652,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-16,2026-06-26,DO_NOT_CONTEST
CB00315,19681,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-20,2026-05-30,HUMAN_REVIEW
CB00316,17885,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-05-01,2026-05-10,HUMAN_REVIEW
CB00317,14596,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-02-27,2026-03-01,HUMAN_REVIEW
CB00318,18566,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-05-07,2026-05-15,DO_NOT_CONTEST
CB00319,7987,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-31,2026-06-08,HUMAN_REVIEW
CB00320,13565,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-08-01,2026-08-07,HUMAN_REVIEW
CB00321,14484,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-08,2026-03-13,HUMAN_REVIEW
CB00322,12765,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-03-03,2026-03-11,DO_NOT_CONTEST
CB00323,2699,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-08-04,2026-08-06,HUMAN_REVIEW
CB00324,14651,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-05-22,2026-05-25,HUMAN_REVIEW
CB00325,18731,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-03-28,2026-04-06,CONTEST
CB00326,18905,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-07,2026-03-09,HUMAN_REVIEW
CB00327,13961,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-08,2026-03-15,HUMAN_REVIEW
CB00328,2185,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-03-25,2026-03-30,HUMAN_REVIEW
CB00329,12022,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-03-31,2026-04-09,HUMAN_REVIEW
CB00330,7471,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-03-10,2026-03-18,DO_NOT_CONTEST
CB00331,7848,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-05-28,2026-06-06,HUMAN_REVIEW
CB00332,12544,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-06-15,2026-06-25,HUMAN_REVIEW
CB00333,7910,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-04,2026-04-14,HUMAN_REVIEW
CB00334,18743,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-03-23,2026-03-28,CONTEST
CB00335,1448,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-17,2026-06-22,DO_NOT_CONTEST
CB00336,11635,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-24,2026-08-27,HUMAN_REVIEW
CB00337,5194,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-08-08,2026-08-11,HUMAN_REVIEW
CB00338,1504,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-04-12,2026-04-16,HUMAN_REVIEW
CB00339,12827,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-01,2026-05-07,HUMAN_REVIEW
CB00340,5657,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-06-07,2026-06-13,HUMAN_REVIEW
CB00341,19098,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-08-12,2026-08-15,HUMAN_REVIEW
CB00342,5658,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-03-06,2026-03-08,CONTEST
CB00343,9416,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-03-09,2026-03-16,HUMAN_REVIEW
CB00344,16414,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-11,2026-05-16,HUMAN_REVIEW
CB00345,7563,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-05-29,2026-06-05,HUMAN_REVIEW
CB00346,4133,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-03-05,2026-03-15,HUMAN_REVIEW
CB00347,16445,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-08-14,2026-08-18,HUMAN_REVIEW
CB00348,13451,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-08-24,2026-08-28,CONTEST
CB00349,10376,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-07-21,2026-07-26,DO_NOT_CONTEST
CB00350,9984,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-07-26,2026-07-27,HUMAN_REVIEW
CB00351,16798,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-07-12,2026-07-15,HUMAN_REVIEW
CB00352,12958,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-04-19,2026-04-28,DO_NOT_CONTEST
CB00353,12105,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-05-16,2026-05-17,HUMAN_REVIEW
CB00354,14794,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-04-30,2026-05-02,CONTEST
CB00355,10758,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-01,2026-04-08,HUMAN_REVIEW
CB00356,14186,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-27,2026-08-03,HUMAN_REVIEW
CB00357,1183,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-07-13,2026-07-23,HUMAN_REVIEW
CB00358,15576,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-03,2026-08-10,HUMAN_REVIEW
CB00359,3968,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-05-06,2026-05-16,DO_NOT_CONTEST
CB00360,13621,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-05-16,2026-05-21,HUMAN_REVIEW
CB00361,11625,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-01,2026-06-04,DO_NOT_CONTEST
CB00362,3002,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-04-12,2026-04-21,HUMAN_REVIEW
CB00363,6853,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-28,2026-05-31,HUMAN_REVIEW
CB00364,8242,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-07-19,2026-07-24,HUMAN_REVIEW
CB00365,6964,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-03-24,2026-03-27,DO_NOT_CONTEST
CB00366,2969,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-03-18,2026-03-26,DO_NOT_CONTEST
CB00367,15702,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-03-04,2026-03-14,HUMAN_REVIEW
CB00368,11090,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-07-18,2026-07-26,HUMAN_REVIEW
CB00369,2737,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-04,2026-05-09,HUMAN_REVIEW
CB00370,9500,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-27,2026-06-05,CONTEST
CB00371,2931,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-04-29,2026-05-07,HUMAN_REVIEW
CB00372,1732,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-23,2026-05-28,CONTEST
CB00373,3014,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-03-21,2026-03-31,HUMAN_REVIEW
CB00374,17115,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-29,2026-05-09,HUMAN_REVIEW
CB00375,18663,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-02,2026-05-12,CONTEST
CB00376,6668,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-24,2026-04-01,HUMAN_REVIEW
CB00377,16928,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-08-10,2026-08-18,DO_NOT_CONTEST
CB00378,3891,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-04,2026-08-13,HUMAN_REVIEW
CB00379,6154,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-23,2026-07-01,CONTEST
CB00380,14898,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-05-24,2026-05-30,DO_NOT_CONTEST
CB00381,9769,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-13,2026-05-19,HUMAN_REVIEW
CB00382,2215,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-09,2026-08-15,HUMAN_REVIEW
CB00383,3596,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-06-14,2026-06-19,HUMAN_REVIEW
CB00384,5427,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-05,2026-08-15,HUMAN_REVIEW
CB00385,5134,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-06-07,2026-06-14,HUMAN_REVIEW
CB00386,4725,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-06-07,2026-06-16,HUMAN_REVIEW
CB00387,12843,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-07-24,2026-08-02,HUMAN_REVIEW
CB00388,3562,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-17,2026-04-23,HUMAN_REVIEW
CB00389,1097,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-06-07,2026-06-10,HUMAN_REVIEW
CB00390,7518,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-04-23,2026-04-27,HUMAN_REVIEW
CB00391,7923,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-07-17,2026-07-19,DO_NOT_CONTEST
CB00392,10192,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-04-18,2026-04-27,HUMAN_REVIEW
CB00393,17753,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-03-09,2026-03-15,CONTEST
CB00394,4794,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-07-17,2026-07-20,HUMAN_REVIEW
CB00395,6425,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-05-05,2026-05-06,DO_NOT_CONTEST
CB00396,13963,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-05,2026-03-09,HUMAN_REVIEW
CB00397,15055,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-05-03,2026-05-07,HUMAN_REVIEW
CB00398,17998,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-07,2026-06-15,DO_NOT_CONTEST
CB00399,6857,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-05,2026-03-15,HUMAN_REVIEW
CB00400,14937,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-06-14,2026-06-21,HUMAN_REVIEW
CB00401,16979,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-07-15,2026-07-19,HUMAN_REVIEW
CB00402,5035,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-08-12,2026-08-20,HUMAN_REVIEW
CB00403,12663,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-04-15,2026-04-17,HUMAN_REVIEW
CB00404,9840,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-07-15,2026-07-20,HUMAN_REVIEW
CB00405,15223,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-05-06,2026-05-08,DO_NOT_CONTEST
CB00406,7775,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-28,2026-05-29,HUMAN_REVIEW
CB00407,14095,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-16,2026-05-25,CONTEST
CB00408,12753,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-05-19,2026-05-21,DO_NOT_CONTEST
CB00409,12785,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-08-18,2026-08-24,DO_NOT_CONTEST
CB00410,3746,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-07-19,2026-07-22,HUMAN_REVIEW
CB00411,1755,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-04-27,2026-04-30,HUMAN_REVIEW
CB00412,15871,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-03-21,2026-03-22,HUMAN_REVIEW
CB00413,3096,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-21,2026-06-25,CONTEST
CB00414,5399,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-07-28,2026-08-02,HUMAN_REVIEW
